census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-NEW-DALLAS-20,LANDMARK AT LAKE VILLAGE EAST - 28 UNITS,5829 MARVIN LOVING DR,Garland,Dallas,26178710030030200,28,1983,Edcouch Community Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,3744420.0,,,HB21 §13(i),2027-01-01,True,,Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-21,TIDES AT LAKE VILLAGE - 32 UNITS,4266 BASS PRO DR,Garland,Dallas,26178300010030800,32,1983,Edcouch Community Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,3693300.0,,,HB21 §13(i),2027-01-01,True,,Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-22,LANDMARK AT LAKE VILLAGE EAST - 20 UNITS,6133 MARVIN LOVING DR,Garland,Dallas,26178650010010100,20,1983,Edcouch Community Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,2577220.0,,,HB21 §13(i),2027-01-01,True,,Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-23,LANDMARK AT LAKE VILLAGE EAST - 14 UNITS,6034 MARVIN LOVING DR,Garland,Dallas,26178630020020200,14,1983,Edcouch Community Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,1841150.0,,,HB21 §13(i),2027-01-01,True,,Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-24,DEVON ON NORTHGATE PH 2,3800 ESTERS RD,Irving,Dallas,321100000A0010100,188,1983,Edcouch Community Housing Finance Corporation,Ashcroft Capital,HFC,Ch.394,1,yes,True,28116070.0,,,HB21 §13(i),2027-01-01,True,,Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-25,THE LOFT APARTMENT OF ADDISON,4800 KELLER SPRINGS RD,Addison,Dallas,104500000A0010000,353,2012,Garland Housing Finance Corporation,Blackstone Real Estate Income Trust,HFC,Ch.394,1,yes,True,75044080.0,,,HB21 §13(i),2027-01-01,True,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; now overridden by §13(i)),single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-26,GREENTREE APARTMENTS PHASE II,1115 MAC ARTHUR DR,Carrollton,Dallas,14041070000010000,128,1984,Garland Housing Finance Corporation,Post Investment Group,HFC,Ch.394,1,yes,True,18060480.0,,,HB21 §13(i),2027-01-01,True,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; now overridden by §13(i)),single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-27,COURTNEY PLACE (ECU),3211 CHAPEL CREEK DR,Dallas,Dallas,00000595741000000,115,1966,La Villa Housing Finance Corporation,Strategic Realty Holdings,HFC,Ch.394,1,yes,True,17136470.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-28,COURTNEY PLACE (ECU),3232 CHAPEL CREEK DR,Dallas,Dallas,00000595735000000,106,1965,La Villa Housing Finance Corporation,Strategic Realty Holdings,HFC,Ch.394,1,yes,True,17063360.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-29,SPANISH PUEBLO APARTMENTS,9701 DALE CREST DR,Dallas,Dallas,00000595781000000,96,1972,La Villa Housing Finance Corporation,Strategic Realty Holdings,HFC,Ch.394,1,yes,True,15070980.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-30,CHASE PLACE,9825 WEBBS CHAPEL RD,Dallas,Dallas,00000595738000000,81,1964,La Villa Housing Finance Corporation,Strategic Realty Holdings,HFC,Ch.394,1,yes,True,14842150.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-31,MESA RIDGE VILLAGE EAST ((ECU 49% VACANT)),3504 FAWN VALLEY DR,Dallas,Dallas,00000474083000000,140,1969,La Villa Housing Finance Corporation,Cienda Partners,HFC,Ch.394,1,yes,True,13566350.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-32,FAWN RIDGE VILLAGE EAST (ECU 49% VACANT),630 BOW ARROW DR,Dallas,Dallas,00000474154000000,48,1969,La Villa Housing Finance Corporation,Cienda Partners,HFC,Ch.394,1,yes,True,4736270.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-33,FAWN RIDGE VILLAGE EAST (ECU 49% VACANT),718 BOW ARROW DR,Dallas,Dallas,00000474151000000,32,1969,La Villa Housing Finance Corporation,Cienda Partners,HFC,Ch.394,1,yes,True,3157520.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-34,DELAFIELD VILLAS-TXA20050340,8200 HOYLE AVE,Dallas,Dallas,006209000A0010000,204,2005,Maverick County Housing Finance Corporation,Sphinx Development Corporation,HFC,Ch.394,1,yes,True,21218660.0,,,HB21 §13(i),2027-01-01,True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-35,ESTARA,11200 WOODMEADOW PKWY,Dallas,Dallas,00000815847050000,116,1971,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,17073560.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-36,WYNDHAM ON THE CREEK,9633 FERRIS BRANCH BLVD,Dallas,Dallas,00815000140010000,151,1984,Pecos Housing Finance Corporation,WindMass Capital,HFC,Ch.394,1,yes,True,15600000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-37,ADIRA APARTMENTS,1301 W WHEATLAND RD,Dallas,Dallas,00000750862900000,164,1972,Pecos Housing Finance Corporation,AIC Capital,HFC,Ch.394,1,yes,True,14500000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-38,TIDES ON MCCALLUM NORTH,7760 MCCALLUM BLVD,Dallas,Dallas,008199002212A0100,68,1988,Pecos Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,7685200.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-39,VISTA RIDGE ORIGINALLY RIDGLEA HILLS,523 N ALEXANDER AVE,Duncanville,Dallas,22059500010010000,158,1971,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,14500000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-40,THE ABRAM,608 ROWLETT RD,Garland,Dallas,26511800010010000,144,2008,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,25500000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-41,REPUBLIC WEST APARTMENTS (114 UNITS),3501 EASTON MEADOWS DR,Garland,Dallas,26178420010010300,114,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,14160290.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-42,LAKEWAY PLACE,613 E IH 30,Garland,Dallas,26178410010010000,148,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,13565710.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-43,REPUBLIC WEST APARTMENTS (32 UNITS),269 E IH 30,Garland,Dallas,26178370010010800,32,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,3976950.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-44,REPUBLIC WEST APARTMENTS (30 UNITS),3601 EASTON MEADOWS DR,Garland,Dallas,26178420010011400,30,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,3818300.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-45,REPUBLIC WEST APARTMENTS (30 UNITS),3805 EASTON MEADOWS DR,Garland,Dallas,26178420010010600,30,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,3765030.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-46,REPUBLIC WEST APARTMENTS (30 UNITS),3701 EASTON MEADOWS DR,Garland,Dallas,26178420010010500,31,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,3729500.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-47,REPUBLIC WEST APARTMENTS (18 UNITS),235 E IH 30,Garland,Dallas,26178370010011100,18,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,2300900.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-48,LANDMARK AT LAKE VILLAGE NORTH (24 UNITS),703 E IH 30,Garland,Dallas,26178380010010200,24,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,2156220.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-49,FIREWHEEL TOWN VILLAGE SENIOR LIVING,5151 N PRESIDENT GEORGE BUSH HWY,Garland,Dallas,261792400101R0000,154,2017,Pleasanton Housing Finance Corporation,ClearWorth Capital,HFC,Ch.394,1,yes,True,26200000.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-50,ANTHEM,2145 E US HWY 80,Mesquite,Dallas,38003430010020000,241,2000,Pleasanton Housing Finance Corporation,Ashcroft Capital,HFC,Ch.394,1,yes,True,35358560.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-51,ROWLETT STATION APTS BLDG 1 & 2,3601 MELCER DR,Rowlett,Dallas,446820000201R0000,224,2020,Pleasanton Housing Finance Corporation,TTI Capital,HFC,Ch.394,1,yes,True,45615890.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff; no evidence in DCAD of an intervening post-5/28/2025 capital event for this specific parcel.
TX-NEW-DALLAS-52,THE INTERLACE APTS (ECU),3801 GANNON LN,Dallas,Dallas,00693200080040000,204,1986,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,True,18128690.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No statutory cliff for Ch.303 PFCs. Event-driven: 99-yr ground-lease term, capital event (sale/refi/majority transfer), §303.0426 audit failure, or CAD/AG challenge (cf. AG KP-0437, Williamson CAD suits)."
TX-NEW-DALLAS-53,TRADEWIND APTS PH 1,3700 N TOWN EAST BLVD,Mesquite,Dallas,38208500090010000,200,1967,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,True,22377850.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No statutory cliff for Ch.303 PFCs. Event-driven: 99-yr ground-lease term, capital event (sale/refi/majority transfer), §303.0426 audit failure, or CAD/AG challenge (cf. AG KP-0437, Williamson CAD suits)."
TX-NEW-DALLAS-54,TRADEWINDS APTS PH II,3800 ANTHONY DR,Mesquite,Dallas,65146263510330100,107,1967,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,True,11972150.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No statutory cliff for Ch.303 PFCs. Event-driven: 99-yr ground-lease term, capital event (sale/refi/majority transfer), §303.0426 audit failure, or CAD/AG challenge (cf. AG KP-0437, Williamson CAD suits)."
TX-43-2669,Bluffs at Vista Ridge Apartments,625 E VISTA RIDGE MALL DR,Lewisville,Denton,310825,272,2004,Cameron County Housing Finance Corporation,Leste Group,HFC,Ch.394,1,yes,True,43486332.0,,,HB21 §13(i) + §13(e),2027-01-01,True,"2025-04-14 recapitalization (fee acquired by Cameron County HFC, per seed sale_comment)","Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",cross-validated,2,"HB21 §13(i) statutory cliff; the 04/2025 recapitalization predates 5/28/2025 so does not trigger an earlier §13(e) capital-event death on its own, but ANY future sale/refi/majority transfer after acquisition would."
TX-43-2577,Tides at Lewisville,201 E ROUND GROVE RD,Lewisville,Denton,173667,,1994,Cameron County Housing Finance Corporation,Bixby Bridge Capital,HFC,Ch.394,1,yes,True,47185908.0,,,HB21 §13(i) + §13(e),2027-01-01,True,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",single-source,3,HB21 §13(i) statutory cliff; no evidence of an intervening post-5/28/2025 capital-event death for this specific parcel beyond the original 04/2025 acquisition.
TX-43-1938,Oak Forest I & II Apartments,1531 S SH 121,Lewisville,Denton,"19743 + 174992 (2 accounts, Ph.1/Ph.2)",,1994,Cameron County Housing Finance Corporation,Post Investment Group,HFC,Ch.394,1,yes,True,77527500.0,,,HB21 §13(i) + §13(e),2027-01-01,True,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",single-source,4,"HB21 §13(i) statutory cliff. NOTE: unlike the other 6 Denton seed-matched parcels, this property currently shows $0 taxable_val at every taxing entity (city/county/school/CAD) on the TY2026 preliminary roll -- i.e. the exemption is STILL IN EFFECT here, not yet stripped."
TX-43-1417366,,4204 N LOCUST ST,Denton,Denton,1063244,,2025,Pecos Housing Finance Corporation,Landmark Companies,HFC,Ch.394,1,yes,True,16902935.0,,,HB21 §13(i) + §13(e),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,2,HB21 §13(i) statutory cliff; property is Under Construction (yr_built 2025 per DCAD improvement detail) and currently FULLY TAXABLE (no exemption posted for TY2026 despite Pecos HFC ownership of record since 05/2025).
