census_id,name,address,city,county,cad_account,units,sponsor,species,tier,traveling,current_status,appraised_value,tax_at_stake,tax_basis,kill_regime,kill_date,exemption_status,litigation,confidence,gaps_n
TX-43-592,LBJ STATION PARKING GARAGE,8997 VANTAGE POINT DR,Dallas,Dallas,008408000C0090000,249,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,40375000.0,928625,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",single-source,3
TX-43-1510,DEVON ON NORTHGATE,4013 W NORTHGATE DR,Irving,Dallas,321100000A0010000,260,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,38883930.0,894330,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,3
TX-43-3829,INFINITY ON YORKTOWN,660 YORKTOWN ST,Dallas,Dallas,006816000A0010000,226,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,38500000.0,885500,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,3
TX-43-3702,LANDMARK AT LAKE VILLAGE EAST - 60 UNITS,4366 POINT BLVD,Garland,Dallas,26178690010030000,60,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,7820160.0,179864,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,3
TX-37-1314,GREENTREE APTS,1120 MAC ARTHUR DR,Carrollton,Dallas,14065900000010000,237,Garland Housing Finance Corporation,HFC,1,yes,unknown,33439520.0,769109,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; now overridden by §13(i)),single-source,3
TX-37-1116,JEFFERSON AT MONTFORT APT,14332 MONTFORT DR,Dallas,Dallas,008166000B01B0000,336,La Villa Housing Finance Corporation,HFC,1,yes,billed_now,66082800.0,1471472,precise (per-account rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-37-4241,Ash at the Branch,4646 Amesbury Dr,Dallas,Dallas,005403000B0020000,402,La Villa Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,cross-validated,2
TX-37-4277,Cedar at the Branch,4606 Amesbury Dr,Dallas,Dallas,005403000B0030000,321,La Villa Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,cross-validated,2
TX-37-4278,TEAK APTS,4601 AMESBURY DR,Dallas,Dallas,005403000A0010000,316,La Villa Housing Finance Corporation,HFC,1,yes,billed_now,73000000.0,1625498,precise (per-account rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,cross-validated,2
TX-37-563,CAROUSEL COURT/LOW HOUSING,3800 S TYLER ST,Dallas,Dallas,005984000007A0000,278,La Villa Housing Finance Corporation,HFC,1,yes,unknown,28877680.0,664187,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-37-564,THE BROOKMOORE (59% OCCUPIED),706 FAWN RIDGE DR,Dallas,Dallas,00000474118000000,152,La Villa Housing Finance Corporation,HFC,1,yes,unknown,20927220.0,481326,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-37-567,SPANISH PUEBLO,9727 DALE CREST DR,Dallas,Dallas,00000595780580000,128,La Villa Housing Finance Corporation,HFC,1,yes,unknown,20041330.0,460951,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-37-568,CHASE PLACE,3304 CHAPEL CREEK DR,Dallas,Dallas,00000595729000000,125,La Villa Housing Finance Corporation,HFC,1,yes,unknown,19375000.0,445625,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-37-570,ANDORA,3302 LINDA DR,Dallas,Dallas,00000595753420000,136,La Villa Housing Finance Corporation,HFC,1,yes,unknown,18128980.0,416967,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-43-496,LIVE OAKS AT THE BRANCH,4670 AMESBURY DR,Dallas,Dallas,005403000B0010000,196,La Villa Housing Finance Corporation,HFC,1,yes,billed_now,49500000.0,1102221,precise (per-account rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-43-498,SPANISH CREEK APTS-TXA19950410,3109 CHAPEL CREEK DR,Dallas,Dallas,00000595754000000,302,La Villa Housing Finance Corporation,HFC,1,yes,unknown,33220000.0,764060,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-43-1340126,JEFFERSON AT MONTFORT II,5711 PRESTON OAKS RD,Dallas,Dallas,008166000F01B0000,326,La Villa Housing Finance Corporation,HFC,1,yes,billed_now,64116050.0,1427678,precise (per-account rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort (13 props/$3.2M); Bexar AD suit; TWHC coalition,single-source,3
TX-43-3448,LA COSTA VILLA,12500 MERIT DR,Dallas,Dallas,007731000A0010000,260,Maverick County Housing Finance Corporation,HFC,1,yes,billed_now,53840380.0,1258831,precise (per-account rate),HB21 §13(i),2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,3
TX-43-3798,GABLES UPTOWN TOWER,3227 MCKINNEY AVE,Dallas,Dallas,000970001207A0000,196,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,42343390.0,973898,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,3
TX-43-1614,CASA VALLEY APTS,500 SANTA FE TRL,Irving,Dallas,320558000A0010000,151,Pecos Housing Finance Corporation,HFC,1,yes,unknown,30652500.0,705008,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1315615,The Bernard Apartments,11991 Audelia Rd,Dallas,Dallas,00842100060020000,314,Pecos Housing Finance Corporation,HFC,1,yes,unknown,38342570.0,881879,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-04-07,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-1315617,The Beckham Apartments,12111 Audelia Rd,Dallas,Dallas,00842100060070000,260,Pecos Housing Finance Corporation,HFC,1,yes,unknown,38923350.0,895237,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-04-07,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-1315618,The Blake Apartments,9669 Forest Ln,Dallas,Dallas,00842100060010000,309,Pecos Housing Finance Corporation,HFC,1,yes,unknown,40177090.0,924073,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-04-07,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-1315619,The Bentley Apartments,12121 Audelia Rd,Dallas,Dallas,00842100060060200,284,Pecos Housing Finance Corporation,HFC,1,yes,unknown,35269050.0,811188,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-04-07,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-1315620,The Baxter Apartments,"Audelia Rd area (Block 6/8421, Lot 3)",Dallas,Dallas,00842100060030000,270,Pecos Housing Finance Corporation,HFC,1,yes,unknown,29537650.0,679366,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-04-07,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-826,CASA BELLA (2019 RENO),2970 PEAVY RD,Dallas,Dallas,00000725357000000,176,Pecos Housing Finance Corporation,HFC,1,yes,unknown,25000000.0,575000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-43-712,HOLBROOK,9860 SCYENE RD,Dallas,Dallas,00675500020020000,232,Pecos Housing Finance Corporation,HFC,1,yes,unknown,26295160.0,604789,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1089,THE EMERSON,9900 ADLETA BLVD,Dallas,Dallas,0080690B0001A0000,486,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,56303680.0,1316425,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1415,REPUBLIC WEST APARTMENTS,241 E IH 30,Garland,Dallas,26178370010010000,410,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,50090050.0,1199516,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-3376,DEDICATED CONSERVATION EASEMET/ESCARPMENT,7455 W CAMP WISDOM RD,Dallas,Dallas,00000818285800000,196,Pecos Housing Finance Corporation,HFC,1,yes,unknown,37129080.0,853969,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4
TX-43-1005,INNOVA,2781 N CARROLL AVE,Dallas,Dallas,002006001801D0000,430,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,113950000.0,2537336,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-43-1523,AVALON 8801,8801 RODEO DR,Irving,Dallas,325597700A0010000,212,Pecos Housing Finance Corporation,HFC,1,yes,unknown,47000000.0,1081000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1473208,Knowlton Apartment Homes,5925 / 5800 Frontier Blvd / Northwest Dr,Mesquite,Dallas,382165600001D0000,412,Pecos Housing Finance Corporation,HFC,1,yes,unknown,46500000.0,1069500,estimated (2.3% representative rate),HB21 §13(i) (1/1/2027 cliff) superseded by §13(e) capital-event early death,2026-06-03,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,4
TX-43-1065,KENDRICK,7324 SKILLMAN ST,Dallas,Dallas,008125000501D0000,405,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,68850000.0,1609768,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-939198,ESTERA LEASING OFFICE,11321 WOODMEADOW PKWY,Dallas,Dallas,00000815847130000,100,Pecos Housing Finance Corporation,HFC,1,yes,unknown,18720440.0,430570,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4
TX-37-4271,THE MARION,9750 FOREST LN,Dallas,Dallas,00000791059100000,326,Pecos Housing Finance Corporation,HFC,1,yes,unknown,29446970.0,677280,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1294,BRIARCREST APTS,1330 MAC ARTHUR DR,Carrollton,Dallas,14006580000000000,238,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,47450990.0,958358,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-3624,GREENS OF HICKORY TRAIL,8609 OLD HICKORY TRL,Dallas,Dallas,007553000A0080000,250,Pecos Housing Finance Corporation,HFC,1,yes,unknown,35000000.0,805000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1155,THE CHARLIE,13015 AUDELIA RD,Dallas,Dallas,0086780A000020000,314,Pecos Housing Finance Corporation,HFC,1,yes,unknown,24500000.0,563500,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,2
TX-37-1173,VILLAGE ON THE GREEN,5301 ALPHA RD,Dallas,Dallas,00C79640000000100,202,Pecos Housing Finance Corporation,HFC,1,yes,unknown,39200000.0,901600,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-696,Melville Apartments,11160 & 11201 E LAKE HIGHLANDS DR,Dallas,Dallas,00000737176000000,356,Pecos Housing Finance Corporation,HFC,1,yes,unknown,40000000.0,920000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-803,WESTWOOD APTS,3315 W PENTAGON PKWY,Dallas,Dallas,00000660352500000,187,Pecos Housing Finance Corporation,HFC,1,yes,unknown,25071420.0,576643,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1111,PRESTON GREENS,5990 ARAPAHO RD,Dallas,Dallas,00000799898000000,257,Pecos Housing Finance Corporation,HFC,1,yes,unknown,47204360.0,1085700,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-37-1320,THE HOLDEN,2500 GUERRERO DR,Carrollton,Dallas,14107320000010000,320,Pecos Housing Finance Corporation,HFC,1,yes,unknown,44400000.0,1021200,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3
TX-37-1438,THE HUXLEY,1802 APOLLO RD,Garland,Dallas,26578520010010000,236,Pecos Housing Finance Corporation,HFC,1,yes,unknown,30000000.0,690000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-43-1495,RANCHO MIRAGE,1200 HIDDEN RIDGE DR,Irving,Dallas,32023410000020000,310,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,65086730.0,1348128,precise (per-account rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
